Rpeaks,type,sampling_rate
203020,N,376
203409,N,389
203829,N,420
204287,N,458
204753,N,466
205255,N,502
205709,N,454
206174,N,465
206669,N,495
207111,N,442
207531,N,420
207967,N,436
208348,N,381
208716,N,368
209092,N,376
209466,N,374
209927,N,461
210472,N,545
210990,N,518
211507,N,517
211980,N,473
212455,N,475
212953,N,498
213397,N,444
213854,N,457
214282,N,428
214701,N,419
215152,N,451
215566,N,414
215933,N,367
