Rpeaks,type,sampling_rate
62698,N,376
63108,N,410
63491,N,383
63872,N,381
64247,N,375
64615,N,368
64995,N,380
65393,N,398
65792,N,399
66159,N,367
66541,N,382
66912,N,371
67296,N,384
67685,N,389
68075,N,390
68451,N,376
68799,N,348
69173,N,374
69528,N,355
69921,N,393
70276,N,355
70727,N,451
71158,N,431
71628,N,470
72057,N,429
72458,N,401
72839,N,381
73220,N,381
73604,N,384
74004,N,400
74393,N,389
74779,N,386
75132,N,353
75511,N,379
75893,N,382
76309,N,416
76703,N,394
77062,N,359
77435,N,373
77829,N,394
78197,N,368
78330,~,133
78592,N,262
78977,N,385
79338,N,361
79724,N,386
80112,N,388
80492,N,380
80860,N,368
81217,N,357
81557,N,340
81901,N,344
82281,N,380
82675,N,394
83134,N,459
83545,N,411
83824,A,279
84360,N,536
84809,N,449
85225,N,416
85583,N,358
85966,N,383
86317,N,351
86710,N,393
87078,N,368
87466,N,388
87837,N,371
88216,N,379
88598,N,382
88987,N,389
89411,N,424
89517,~,106
89812,N,295
90197,N,385
90563,N,366
90960,N,397
91358,N,398
91751,N,393
92122,N,371
92493,N,371
92866,N,373
93264,N,398
93626,N,362
94006,N,380
94366,N,360
94731,N,365
95073,N,342
95449,N,376
95873,N,424
96330,N,457
96765,N,435
97144,N,379
97198,|,54
97562,N,364
97981,N,419
98352,N,371
98705,N,353
99067,N,362
99443,N,376
99837,N,394
100213,N,376
100582,N,369
100944,N,362
101307,N,363
101669,N,362
102038,N,369
102402,N,364
102775,N,373
103219,N,444
103622,N,403
104043,N,421
104459,N,416
104843,N,384
105227,N,384
105602,N,375
105983,N,381
106382,N,399
106797,N,415
107176,N,379
107330,V,154
107593,N,263
107948,N,355
108340,N,392
108737,N,397
109143,N,406
109534,N,391
109890,N,356
110301,N,411
110713,N,412
111101,N,388
111501,N,400
111863,N,362
112247,N,384
112653,N,406
113049,N,396
113436,N,387
113820,N,384
114200,N,380
114572,N,372
114991,N,419
115379,N,388
115770,N,391
116143,N,373
116524,N,381
116894,N,370
117314,N,420
117581,|,267
117713,N,132
118096,N,383
118478,N,382
118872,N,394
119262,N,390
119678,N,416
120058,N,380
120427,N,369
120815,N,388
121217,N,402
121398,|,181
121617,N,219
122010,N,393
122401,N,391
122743,N,342
123110,N,367
123491,N,381
123889,N,398
124265,N,376
124640,N,375
124999,N,359
125381,N,382
125766,N,385
126170,N,404
126542,N,372
126926,N,384
127308,N,382
127684,N,376
128085,N,401
128499,N,414
128859,N,360
129253,N,394
129627,N,374
130018,N,391
130421,N,403
130809,N,388
131189,N,380
131556,N,367
131950,N,394
132342,N,392
132736,N,394
133099,N,363
133456,N,357
133796,N,340
134161,N,365
134542,N,381
134927,N,385
135408,N,481
135847,N,439
136258,N,411
136659,N,401
137075,N,416
137448,N,373
137830,N,382
138216,N,386
138599,N,383
139014,N,415
139400,N,386
139773,N,373
140149,N,376
140538,N,389
140940,N,402
141329,N,389
141718,N,389
142094,N,376
142469,N,375
142884,N,415
143288,N,404
143692,N,404
144080,N,388
144465,N,385
144847,N,382
145268,N,421
145670,N,402
146060,N,390
146459,N,399
146841,N,382
147252,N,411
147663,N,411
148070,N,407
148451,N,381
148842,N,391
149237,N,395
149641,N,404
150057,N,416
150445,N,388
150825,N,380
151220,N,395
151612,N,392
152019,N,407
152405,N,386
152788,N,383
153143,N,355
153537,N,394
153921,N,384
154306,N,385
154673,N,367
155043,N,370
155415,N,372
155798,N,383
156213,N,415
156583,N,370
156945,N,362
157319,N,374
157701,N,382
158079,N,378
158473,N,394
158842,N,369
159200,N,358
159558,N,358
159958,N,400
160448,N,490
160892,N,444
161290,N,398
161684,N,394
162001,~,317
162064,N,63
162463,N,399
162838,N,375
163040,~,202
163229,N,189
163582,N,353
163942,N,360
164329,N,387
164722,N,393
165111,N,389
165493,N,382
165870,N,377
166247,N,377
166630,N,383
167033,N,403
167119,|,86
167420,N,301
167784,N,364
168145,N,361
168523,N,378
168905,N,382
169304,N,399
169686,N,382
170047,N,361
170425,N,378
170801,N,376
171188,N,387
171581,N,393
171955,N,374
172326,N,371
172683,N,357
173070,N,387
173452,N,382
173824,N,372
174185,N,361
174536,N,351
174874,N,338
175254,N,380
175679,N,425
176132,N,453
176528,N,396
176909,N,381
177286,N,377
177682,N,396
178074,N,392
178437,N,363
178786,N,349
179155,N,369
179500,N,345
179844,N,344
179895,~,51
180041,V,146
180184,x,143
180621,F,437
180712,~,91
181027,N,315
181400,N,373
181790,N,390
182158,N,368
182556,N,398
182920,N,364
183273,N,353
183648,N,375
184038,N,390
184418,N,380
184796,N,378
185164,N,368
185508,N,344
185873,N,365
186356,N,483
186808,N,452
187213,N,405
187601,N,388
187978,N,377
188368,N,390
188775,N,407
189148,N,373
189502,N,354
189876,N,374
190235,N,359
190619,N,384
191003,N,384
191362,N,359
191697,N,335
192059,N,362
192429,N,370
192881,N,452
193342,N,461
193553,V,211
193696,x,143
194133,N,437
194553,N,420
194944,N,391
195319,N,375
195696,N,377
196072,N,376
196433,N,361
196803,N,370
197180,N,377
197550,N,370
197906,N,356
198371,N,465
198826,N,455
199241,N,415
199660,N,419
200045,N,385
200415,N,370
200792,N,377
201187,N,395
201574,N,387
201971,N,397
202342,N,371
202704,N,362
203074,N,370
203467,N,393
203835,N,368
204214,N,379
204608,N,394
205063,N,455
205495,N,432
205731,V,236
206305,N,574
206704,N,399
207065,N,361
207434,N,369
207811,N,377
208205,N,394
208574,N,369
208929,N,355
209293,N,364
209649,N,356
210016,N,367
210460,N,444
210887,N,427
211265,N,378
211640,N,375
212015,N,375
212404,N,389
212809,N,405
213190,N,381
213547,N,357
213941,N,394
214332,N,391
214710,N,378
215094,N,384
215469,N,375
215837,N,368
