Rpeaks,type,sampling_rate
619722,N,337
620066,N,344
620389,N,323
620706,N,317
621028,N,322
621344,N,316
621677,N,333
622014,N,337
622354,N,340
622667,N,313
622975,N,308
623287,N,312
623587,N,300
623895,N,308
624197,N,302
624501,N,304
624796,N,295
625083,N,287
625386,N,303
625692,N,306
626012,N,320
626347,N,335
626681,N,334
626996,N,315
627303,N,307
627622,N,319
627954,N,332
628286,N,332
628622,N,336
628961,N,339
629281,N,320
629584,N,303
629907,N,323
630233,N,326
630559,N,326
630884,N,325
631202,N,318
631514,N,312
631814,N,300
632127,N,313
632448,N,321
632764,N,316
633084,N,320
633390,N,306
633686,N,296
633977,N,291
634278,N,301
634602,N,324
634932,N,330
635265,N,333
635594,N,329
635920,N,326
636238,N,318
636570,N,332
636923,N,353
637264,N,341
637604,N,340
637931,N,327
638262,N,331
638585,N,323
638923,N,338
639267,N,344
639597,N,330
639923,N,326
640237,N,314
640554,N,317
640869,N,315
641198,N,329
641531,N,333
641850,N,319
642159,N,309
642463,N,304
642777,N,314
643088,N,311
643413,N,325
643744,N,331
644059,N,315
644364,N,305
644668,N,304
644981,N,313
645287,N,306
645602,N,315
645947,N,345
646269,N,322
646576,N,307
646891,N,315
647215,N,324
647546,N,331
647879,N,333
648227,N,348
648557,N,330
648872,N,315
649195,N,323
649534,N,339
649875,N,341
