Rpeaks,type,sampling_rate
572730,N,302
573040,N,310
573328,N,288
573608,N,280
573893,N,285
574193,N,300
574429,A,236
574786,N,357
575095,N,309
575387,N,292
575678,N,291
575959,N,281
576248,N,289
576551,N,303
576862,N,311
577162,N,300
577456,N,294
577741,N,285
578025,N,284
578310,N,285
578600,N,290
578901,N,301
579204,N,303
579448,A,244
579790,N,342
580074,N,284
580357,N,283
580648,N,291
580947,N,299
581246,N,299
581543,N,297
581834,N,291
582119,N,285
582395,N,276
582668,N,273
582919,N,251
583239,N,320
583539,N,300
583821,N,282
584097,N,276
584363,N,266
584635,N,272
584903,N,268
585175,N,272
585454,N,279
585731,N,277
586011,N,280
586275,N,264
586525,N,250
586771,N,246
587030,N,259
587299,N,269
587572,N,273
587843,N,271
588113,N,270
588377,N,264
588643,N,266
588905,N,262
589177,N,272
589454,N,277
589747,N,293
590040,N,293
590316,N,276
590588,N,272
590863,N,275
591143,N,280
591417,N,274
591706,N,289
591999,N,293
592288,N,289
592571,N,283
592853,N,282
593068,A,215
593387,N,319
593683,N,296
593990,N,307
594280,N,290
594563,N,283
594855,N,292
595127,N,272
595402,N,275
595690,N,288
595992,N,302
596278,N,286
596584,N,306
596879,N,295
597136,N,257
597402,N,266
597670,N,268
597925,N,255
598186,N,261
598458,N,272
598713,N,255
598969,N,256
599222,N,253
599468,N,246
599703,N,235
599952,N,249
600214,N,262
600483,N,269
600739,N,256
601011,N,272
601273,N,262
601537,N,264
601799,N,262
602064,N,265
602330,N,266
602610,N,280
602893,N,283
603179,N,286
603455,N,276
603722,N,267
603989,N,267
604277,N,288
604564,N,287
604844,N,280
605148,N,304
605459,N,311
605737,N,278
606008,N,271
606293,N,285
606587,N,294
606880,N,293
607178,N,298
607475,N,297
607766,N,291
608043,N,277
608309,N,266
608576,N,267
608853,N,277
609136,N,283
609425,N,289
609715,N,290
609987,N,272
610262,N,275
610544,N,282
610823,N,279
611108,N,285
611399,N,291
611695,N,296
611986,N,291
612263,N,277
612539,N,276
612819,N,280
613108,N,289
613399,N,291
613693,N,294
613983,N,290
614259,N,276
614539,N,280
614816,N,277
615089,N,273
615370,N,281
615676,N,306
615968,N,292
616250,N,282
616526,N,276
616803,N,277
617086,N,283
617366,N,280
617655,N,289
617949,N,294
618248,N,299
618528,N,280
618804,N,276
619081,N,277
619362,N,281
619653,N,291
619951,N,298
620249,N,298
620541,N,292
620826,N,285
621102,N,276
621379,N,277
621661,N,282
621944,N,283
622247,N,303
622541,N,294
622823,N,282
623089,N,266
623367,N,278
623638,N,271
623917,N,279
624191,N,274
624482,N,291
624765,N,283
625048,N,283
625309,N,261
625579,N,270
625853,N,274
626138,N,285
626427,N,289
626715,N,288
627000,N,285
627281,N,281
627555,N,274
627827,N,272
628103,N,276
628391,N,288
628688,N,297
628981,N,293
629171,A,190
629494,N,323
629761,N,267
630027,N,266
630289,N,262
630561,N,272
630836,N,275
631110,N,274
631377,N,267
631636,N,259
631898,N,262
632156,N,258
632414,N,258
632688,N,274
632958,N,270
633229,N,271
633498,N,269
633768,N,270
634028,N,260
634283,N,255
634545,N,262
634826,N,281
635107,N,281
635394,N,287
635684,N,290
635966,N,282
636238,N,272
636520,N,282
636811,N,291
637105,N,294
637399,N,294
637704,N,305
637997,N,293
638282,N,285
638560,N,278
638846,N,286
639140,N,294
639446,N,306
639744,N,298
640039,N,295
640329,N,290
640615,N,286
640900,N,285
641178,N,278
641479,N,301
641777,N,298
642065,N,288
642337,N,272
642614,N,277
642887,N,273
643164,N,277
643439,N,275
643721,N,282
644005,N,284
644286,N,281
644547,N,261
644807,N,260
645063,N,256
645320,N,257
645581,N,261
645863,N,282
646132,N,269
646393,N,261
646658,N,265
646916,N,258
647168,N,252
647414,N,246
647672,N,258
647934,N,262
648203,N,269
648477,N,274
648733,N,256
648978,N,245
649232,N,254
649484,N,252
649734,N,250
649991,N,257
