Rpeaks,type,sampling_rate
11473,N,315
11790,N,317
12113,N,323
12429,N,316
12735,N,306
13087,N,352
13423,N,336
13734,N,311
14088,N,354
14470,N,382
14809,N,339
15190,N,381
15600,N,410
15964,N,364
16318,N,354
16695,N,377
17071,N,376
17426,N,355
17787,N,361
18163,N,376
18518,N,355
18864,N,346
19216,N,352
19568,N,352
19882,N,314
20203,N,321
20539,N,336
20875,N,336
21175,N,300
21488,N,313
21832,N,344
22169,N,337
22519,N,350
22878,N,359
23219,N,341
23541,N,322
23872,N,331
24236,N,364
24565,N,329
24917,N,352
25285,N,368
25659,N,374
26012,N,353
26374,N,362
26733,N,359
27069,N,336
27383,N,314
27709,N,326
28036,N,327
28355,N,319
28665,N,310
28986,N,321
29353,N,367
29673,N,320
30003,N,330
30353,N,350
30694,N,341
31030,N,336
31381,N,351
31766,N,385
32109,N,343
32451,N,342
32797,N,346
33145,N,348
33471,N,326
33811,N,340
34161,N,350
34510,N,349
34828,N,318
35197,N,369
35542,N,345
35866,N,324
36233,N,367
36608,N,375
36924,N,316
37251,N,327
37633,N,382
38010,N,377
38334,N,324
38702,N,368
39097,N,395
39435,N,338
39773,N,338
40136,N,363
40502,N,366
40822,N,320
41156,N,334
41514,N,358
41843,N,329
42146,N,303
42464,N,318
42808,N,344
43133,N,325
43452,N,319
43800,N,348
44155,N,355
44477,N,322
44821,N,344
45189,N,368
45524,N,335
45860,N,336
46244,N,384
46607,N,363
46924,N,317
47235,N,311
47565,N,330
47877,N,312
48192,N,315
48522,N,330
48860,N,338
49190,N,330
49538,N,348
49892,N,354
50223,N,331
50545,N,322
50915,N,370
51272,N,357
51600,N,328
51945,N,345
52314,N,369
52642,N,328
52953,N,311
53284,N,331
53612,N,328
53913,N,301
54223,N,310
54557,N,334
54885,N,328
55196,N,311
55526,N,330
55925,N,399
56279,N,354
56613,N,334
56983,N,370
57330,N,347
57638,N,308
57981,N,343
58380,N,399
58725,N,345
59066,N,341
59429,N,363
59782,N,353
60091,N,309
60429,N,338
60777,N,348
61124,N,347
61439,N,315
61773,N,334
62143,N,370
62476,N,333
62779,N,303
63133,N,354
63514,N,381
63846,N,332
64188,N,342
64566,N,378
64925,N,359
65238,N,313
65548,N,310
65863,N,315
66178,N,315
66476,N,298
66793,N,317
67139,N,346
67465,N,326
67800,N,335
68231,N,431
68602,N,371
68974,N,372
69355,N,381
69737,N,382
70095,N,358
70470,N,375
70840,N,370
71194,N,354
71568,N,374
71938,N,370
72307,N,369
72658,N,351
73016,N,358
73380,N,364
73725,N,345
74078,N,353
74435,N,357
74798,N,363
75132,N,334
75469,N,337
75833,N,364
76194,N,361
76526,N,332
76866,N,340
77234,N,368
77588,N,354
77911,N,323
78233,N,322
78563,N,330
78875,N,312
79191,N,316
79505,N,314
79829,N,324
80144,N,315
80486,N,342
80843,N,357
81196,N,353
81517,N,321
81853,N,336
82172,N,319
82477,N,305
82793,N,316
83110,N,317
83407,N,297
83706,N,299
84022,N,316
84322,N,300
84612,N,290
84913,N,301
85225,N,312
85532,N,307
85875,N,343
86234,N,359
86580,N,346
86957,N,377
87319,N,362
87654,N,335
88006,N,352
88332,N,326
88637,N,305
88936,N,299
89257,N,321
89614,N,357
89959,N,345
90305,N,346
90699,N,394
91100,N,401
91466,N,366
91835,N,369
92216,N,381
92571,N,355
92895,N,324
93259,N,364
93633,N,374
93973,N,340
94290,N,317
94652,N,362
95011,N,359
95331,N,320
95664,N,333
96011,N,347
96334,N,323
96639,N,305
96980,N,341
97349,N,369
97678,N,329
98038,N,360
98412,N,374
98728,N,316
99038,N,310
99373,N,335
99701,N,328
100009,N,308
100328,N,319
100663,N,335
100987,N,324
101337,N,350
101731,N,394
102086,N,355
102417,N,331
102775,N,358
103155,N,380
103500,N,345
103839,N,339
104197,N,358
104532,N,335
104849,N,317
105189,N,340
105573,N,384
105956,N,383
106306,N,350
106649,N,343
106987,N,338
107300,N,313
107617,N,317
107925,N,308
108261,N,336
108589,N,328
108921,N,332
109284,N,363
109654,N,370
109991,N,337
110354,N,363
110741,N,387
111111,N,370
111444,N,333
111799,N,355
112186,N,387
112536,N,350
112860,N,324
113200,N,340
113555,N,355
113882,N,327
114202,N,320
114543,N,341
114878,N,335
115198,N,320
115532,N,334
115872,N,340
116198,N,326
116526,N,328
116889,N,363
117261,N,372
117587,N,326
117926,N,339
118310,N,384
118637,N,327
118966,N,329
119308,N,342
119661,N,353
119982,N,321
120313,N,331
120660,N,347
121018,N,358
121334,N,316
121683,N,349
122040,N,357
122359,N,319
122666,N,307
123001,N,335
123354,N,353
123673,N,319
123995,N,322
124379,N,384
124754,N,375
125082,N,328
125423,N,341
125765,N,342
126096,N,331
126397,N,301
126732,N,335
127129,N,397
127471,N,342
127788,N,317
128135,N,347
128501,N,366
128815,N,314
129132,N,317
129480,N,348
129821,N,341
130128,N,307
130447,N,319
130792,N,345
131112,N,320
131414,N,302
131738,N,324
132082,N,344
132406,N,324
132713,N,307
133044,N,331
133418,N,374
133778,N,360
134105,N,327
134491,N,386
134860,N,369
135189,N,329
135529,N,340
135898,N,369
136227,N,329
136527,N,300
136855,N,328
137211,N,356
137528,N,317
137841,N,313
138201,N,360
138583,N,382
138913,N,330
139260,N,347
139660,N,400
140004,N,344
140317,N,313
140672,N,355
141056,N,384
141390,N,334
141694,N,304
142048,N,354
142416,N,368
142773,N,357
143111,N,338
143482,N,371
143880,N,398
144233,N,353
144555,N,322
144914,N,359
145260,N,346
145578,N,318
145887,N,309
146223,N,336
146568,N,345
146883,N,315
147206,N,323
147560,N,354
147938,N,378
148277,N,339
148650,N,373
149034,N,384
149366,N,332
149680,N,314
150003,N,323
150331,N,328
150637,N,306
150954,N,317
151287,N,333
151630,N,343
151938,N,308
152250,N,312
152583,N,333
152921,N,338
153225,N,304
153563,N,338
153936,N,373
154295,N,359
154626,N,331
154964,N,338
155297,N,333
155606,N,309
155907,N,301
156235,N,328
156590,N,355
156910,N,320
157215,N,305
157542,N,327
157852,N,310
158147,N,295
158448,N,301
158800,N,352
159150,N,350
159473,N,323
159865,N,392
160257,N,392
160588,N,331
160927,N,339
161285,N,358
161618,N,333
161934,N,316
162252,N,318
162589,N,337
162917,N,328
163218,N,301
163523,N,305
163857,N,334
164168,N,311
164480,N,312
164810,N,330
165183,N,373
165538,N,355
165853,N,315
166175,N,322
166508,N,333
166824,N,316
167128,N,304
167423,N,295
167713,N,290
168013,N,300
168321,N,308
168624,N,303
168933,N,309
169235,N,302
169678,N,443
170095,N,417
170460,N,365
170826,N,366
171200,N,374
171579,N,379
171938,N,359
172315,N,377
172689,N,374
173054,N,365
173410,N,356
173774,N,364
174130,N,356
174452,N,322
174789,N,337
175174,N,385
175526,N,352
175854,N,328
176223,N,369
176592,N,369
176917,N,325
177240,N,323
177590,N,350
177944,N,354
178290,N,346
178605,N,315
178957,N,352
179328,N,371
179707,N,379
180031,N,324
180354,N,323
180689,N,335
181026,N,337
181330,N,304
181645,N,315
181994,N,349
182350,N,356
182669,N,319
183005,N,336
183378,N,373
183733,N,355
184041,N,308
184383,N,342
184760,N,377
185096,N,336
185413,N,317
185748,N,335
186081,N,333
186387,N,306
186701,N,314
187029,N,328
187350,N,321
187661,N,311
187987,N,326
188336,N,349
188685,N,349
189007,N,322
189359,N,352
189762,N,403
190121,N,359
190472,N,351
190823,N,351
191167,N,344
191483,N,316
191819,N,336
192173,N,354
192506,N,333
192834,N,328
193164,N,330
193523,N,359
193865,N,342
194216,N,351
194572,N,356
194915,N,343
195241,N,326
195579,N,338
195912,N,333
196239,N,327
196555,N,316
196873,N,318
197208,N,335
197534,N,326
197848,N,314
198184,N,336
198531,N,347
198889,N,358
199214,N,325
199556,N,342
199923,N,367
200256,N,333
200578,N,322
200908,N,330
201223,N,315
201539,N,316
201874,N,335
202232,N,358
202569,N,337
202909,N,340
203287,N,378
203626,N,339
203944,N,318
204282,N,338
204628,N,346
204963,N,335
205286,N,323
205635,N,349
205986,N,351
206296,N,310
206625,N,329
206960,N,335
207279,N,319
207588,N,309
207918,N,330
208291,N,373
208619,N,328
208927,N,308
209299,N,372
209676,N,377
210004,N,328
210323,N,319
210675,N,352
211020,N,345
211333,N,313
211655,N,322
211990,N,335
212311,N,321
212612,N,301
212921,N,309
213256,N,335
213584,N,328
213882,N,298
214201,N,319
214550,N,349
214869,N,319
215169,N,300
215481,N,312
215808,N,327
