Rpeaks,type,sampling_rate
557840,f,327
558122,/,282
558397,/,275
558675,/,278
558971,/,296
559275,/,304
559570,/,295
559879,/,309
560153,N,274
560449,f,296
560720,f,271
561008,/,288
561304,/,296
561602,/,298
561907,/,305
562205,/,298
562486,/,281
562771,/,285
563029,N,258
563341,f,312
563632,f,291
563930,/,298
564239,/,309
564527,/,288
564806,/,279
565088,/,282
565384,/,296
565678,/,294
565951,N,273
566289,f,338
566573,f,284
566848,/,275
567127,/,279
567419,/,292
567713,/,294
568006,/,293
568318,/,312
568620,f,302
568905,f,285
569181,f,276
569466,/,285
569756,/,290
570049,/,293
570355,/,306
570658,/,303
570946,/,288
571226,f,280
571517,f,291
571806,f,289
572100,/,294
572397,/,297
572710,/,313
573002,/,292
573282,/,280
573564,/,282
573856,f,292
574171,f,315
574441,/,270
574757,/,316
575054,/,297
575334,/,280
575616,/,282
575903,/,287
576191,f,288
576499,f,308
576793,f,294
577099,/,306
577385,/,286
577670,/,285
577954,/,284
578242,/,288
578521,f,279
578827,f,306
579142,f,315
579437,/,295
579727,/,290
580009,/,282
580302,/,293
580588,/,286
580879,/,291
581181,N,302
581490,f,309
581793,f,303
582056,f,263
582350,/,294
582634,/,284
582923,/,289
583241,/,318
583543,/,302
583830,/,287
584087,N,257
584381,f,294
584666,f,285
584953,/,287
585259,/,306
585566,/,307
585859,/,293
586149,/,290
586433,/,284
586721,/,288
586986,N,265
587287,f,301
587624,f,337
587899,f,275
588192,/,293
588476,/,284
588768,/,292
589051,/,283
589336,/,285
589651,/,315
589793,+,142
589936,N,143
590218,N,282
590538,f,320
590805,f,267
590947,+,142
591089,/,142
591371,/,282
591684,/,313
591986,/,302
592276,/,290
592566,/,290
592849,f,283
593153,f,304
593416,f,263
593718,/,302
594026,/,308
594323,/,297
594619,/,296
594903,/,284
595192,/,289
595474,f,282
595784,f,310
596071,/,287
596368,/,297
596666,/,298
596953,/,287
597244,/,291
597523,/,279
597801,f,278
598121,f,320
598415,f,294
598707,/,292
599000,/,293
599294,/,294
599574,/,280
599853,/,279
600160,/,307
600460,f,300
600779,f,319
601047,/,268
601337,/,290
601623,/,286
601903,/,280
602198,/,295
602503,/,305
602797,f,294
603096,f,299
603411,f,315
603681,f,270
603959,/,278
604246,/,287
604549,/,303
604844,/,295
605145,/,301
605439,/,294
605714,N,275
606008,f,294
606283,f,275
606588,/,305
606886,/,298
607182,/,296
607480,/,298
607778,/,298
608059,/,281
608336,/,277
608632,f,296
608936,f,304
609254,f,318
609527,/,273
609824,/,297
610112,/,288
610389,/,277
610679,/,290
610981,/,302
611278,/,297
611580,/,302
611869,f,289
612169,f,300
612467,f,298
612729,/,262
613028,/,299
613321,/,293
613622,/,301
613922,/,300
614219,/,297
614499,/,280
614768,f,269
615074,f,306
615370,f,296
615666,/,296
615965,/,299
616267,/,302
616552,/,285
616828,/,276
617125,/,297
617418,/,293
617713,f,295
618028,f,315
618311,/,283
618604,/,293
618882,/,278
619170,/,288
619465,/,295
619758,/,293
620057,f,299
620348,f,291
620673,f,325
620933,/,260
621216,/,283
621507,/,291
621794,/,287
622100,/,306
622402,/,302
622700,f,298
622979,f,279
623262,f,283
623558,/,296
623847,/,289
624142,/,295
624444,/,302
624753,/,309
625040,/,287
625303,N,263
625600,f,297
625923,f,323
626186,/,263
626486,/,300
626794,/,308
627088,/,294
627365,/,277
627657,/,292
627947,/,290
628226,f,279
628533,f,307
628862,f,329
629134,/,272
629414,/,280
629701,/,287
629989,/,288
630273,/,284
630576,/,303
630877,/,301
631173,f,296
631459,N,286
631758,f,299
632039,f,281
632323,/,284
632614,/,291
632916,/,302
633227,/,311
633520,/,293
633799,/,279
634095,/,296
634366,N,271
634649,f,283
634973,f,324
635265,f,292
635566,/,301
635850,/,284
636141,/,291
636426,/,285
636707,/,281
637003,/,296
637303,f,300
637612,f,309
637925,f,313
638188,/,263
638476,/,288
638757,/,281
639054,/,297
639357,/,303
639665,/,308
639957,/,292
640243,f,286
640555,f,312
640813,/,258
641097,/,284
641396,/,299
641710,/,314
642005,/,295
642290,/,285
642586,f,296
642866,f,280
643147,f,281
643443,/,296
643751,/,308
644052,/,301
644340,/,288
644634,/,294
644919,/,285
645197,f,278
645495,f,298
645788,f,293
646097,/,309
646391,/,294
646682,/,291
646970,/,288
647247,/,277
647539,/,292
647836,f,297
648169,f,333
648442,/,273
648730,/,288
649022,/,292
649300,/,278
649580,/,280
649876,/,296
